LineID,VariableMap
1023,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1024,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1025,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1026,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1027,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1028,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1029,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1030,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1031,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1032,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1033,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1034,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1035,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1036,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1037,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1038,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1039,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1040,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1041,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1042,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1043,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1044,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1045,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1046,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1047,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1048,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1049,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1050,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1051,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1052,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1053,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1054,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1055,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1056,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1057,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1058,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1059,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1060,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1061,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1062,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1063,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1064,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1065,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1066,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1067,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1068,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1069,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1070,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1071,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1072,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1073,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1074,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1075,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1076,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1077,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1078,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1079,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1080,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1081,session opened for user <#75> by <#76>
1082,session closed for user <#75>
1083,cupsd shutdown succeeded
1084,cupsd startup succeeded
1085,restart.
1086,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1087,session opened for user <#75> by <#76>
1088,session closed for user <#75>
1089,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1090,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1091,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1092,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1093,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1094,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1095,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1096,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1097,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1098,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1099,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1100,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1101,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1102,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1103,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1104,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1105,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1106,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1107,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1108,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1109,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1110,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1111,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1112,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1113,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1114,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1115,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1116,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1117,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1118,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1119,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1120,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1121,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1122,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1123,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1124,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1125,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1126,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1127,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1128,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1129,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1130,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1131,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1132,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1133,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1134,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1135,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1136,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1137,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1138,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1139,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1140,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1141,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1142,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1143,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1144,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1145,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1146,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1147,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1148,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1149,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1150,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1151,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1152,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1153,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1154,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1155,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1156,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1157,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1158,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1159,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1160,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1161,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1162,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1163,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1164,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1165,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1166,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1167,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1168,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1169,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1170,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1171,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1172,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1173,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1174,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1175,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1176,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1177,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1178,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1179,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1180,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1181,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1182,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1183,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1184,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1185,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1186,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1187,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1188,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1189,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1190,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1191,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1192,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1193,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1194,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1195,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1196,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1197,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1198,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1199,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1200,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1201,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1202,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1203,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1204,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1205,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1206,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1207,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1208,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1209,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1210,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1211,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1212,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1213,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1214,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1215,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1216,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1217,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1218,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1219,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1220,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1221,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1222,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1223,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1224,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1225,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1226,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1227,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1228,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1229,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1230,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1231,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1232,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1233,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1234,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1235,session opened for user <#75> by <#76>
1236,session closed for user <#75>
1237,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1238,session opened for user <#75> by <#76>
1239,session closed for user <#75>
1240,check pass; user unknown
1241,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1242,Couldn't authenticate user
1243,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1244,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1245,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1246,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1247,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1248,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1249,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1250,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1251,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1252,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1253,session opened for user <#75> by <#76>
1254,session closed for user <#75>
1255,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1256,session opened for user <#75> by <#76>
1257,session closed for user <#75>
1258,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1259,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1260,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1261,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1262,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1263,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1264,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1265,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1266,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1267,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1268,session opened for user <#75> by <#76>
1269,session closed for user <#75>
1270,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1271,session opened for user <#75> by <#76>
1272,session closed for user <#75>
1273,session opened for user <#75> by <#76>
1274,session opened for user <#75> by <#76>
1275,session closed for user <#75>
1276,session closed for user <#75>
1277,session opened for user <#75> by <#76>
1278,session closed for user <#75>
1279,session opened for user <#75> by <#76>
1280,session closed for user <#75>
1281,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1282,session opened for user <#75> by <#76>
1283,session closed for user <#75>
1284,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1285,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1286,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1287,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1288,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1289,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1290,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1291,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1292,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1293,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1294,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1295,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1296,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1297,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1298,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1299,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1300,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1301,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1302,session opened for user <#75> by <#76>
1303,session closed for user <#75>
1304,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1305,session opened for user <#75> by <#76>
1306,session closed for user <#75>
1307,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1308,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1309,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1310,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1311,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1312,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1313,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1314,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1315,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1316,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1317,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1318,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1319,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1320,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1321,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1322,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1323,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1324,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1325,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1326,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1327,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1328,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1329,session opened for user <#75> by <#76>
1330,session closed for user <#75>
1331,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1332,session opened for user <#75> by <#76>
1333,session closed for user <#75>
1334,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1335,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1336,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1337,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1338,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1339,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1340,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1341,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1342,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1343,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1344,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1345,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1346,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1347,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1348,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1349,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1350,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1351,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1352,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1353,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1354,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1355,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1356,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1357,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1358,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1359,session opened for user <#75> by <#76>
1360,session closed for user <#75>
1361,cupsd shutdown succeeded
1362,cupsd startup succeeded
1363,restart.
1364,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1365,session opened for user <#75> by <#76>
1366,session closed for user <#75>
1367,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1368,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1369,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1370,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1371,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1372,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1373,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1374,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1375,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1376,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1377,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1378,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1379,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1380,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1381,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1382,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1383,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1384,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1385,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1386,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1387,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1388,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1389,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1390,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1391,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1392,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1393,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1394,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1395,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1396,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1397,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1398,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1399,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1400,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1401,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1402,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1403,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1404,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1405,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1406,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1407,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1408,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1409,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1410,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1411,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1412,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1413,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1414,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1415,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1416,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1417,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1418,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1419,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1420,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1421,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1422,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1423,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1424,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1425,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1426,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1427,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1428,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1429,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1430,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1431,authentication failure; logname= <#1> <#2> <#3> <#4> <#5>
1432,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1433,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1434,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1435,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1436,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1437,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1438,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1439,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1440,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1441,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1442,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1443,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1444,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1445,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1446,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1447,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1448,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1449,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
1450,connection from <#62> <#63> at <#52> <#53> <#54> <#55> <#56>
