LineID,VariableMap
1069,Receiving block <#2> src: <#7> dest: <#8>
1070,Received block <#2> of size <#5> from <#9>
1071,PacketResponder <#4> for block <#2> terminating
1072,Received block <#2> of size <#5> from <#9>
1073,PacketResponder <#4> for block <#2> terminating
1074,Received block <#2> of size <#5> from <#9>
1075,<#1> NameSystem.allocateBlock: <#12> <#3>
1076,PacketResponder <#4> for block <#2> terminating
1077,<#1> NameSystem.allocateBlock: <#12> <#3>
1078,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1079,Receiving block <#2> src: <#7> dest: <#8>
1080,Receiving block <#2> src: <#7> dest: <#8>
1081,Received block <#2> of size <#5> from <#9>
1082,Received block <#2> of size <#5> from <#9>
1083,Received block <#2> of size <#5> from <#9>
1084,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1085,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1086,Received block <#2> of size <#5> from <#9>
1087,Received block <#2> of size <#5> from <#9>
1088,<#1> NameSystem.allocateBlock: <#12> <#3>
1089,Receiving block <#2> src: <#7> dest: <#8>
1090,Receiving block <#2> src: <#7> dest: <#8>
1091,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1092,Verification succeeded for <#3>
1093,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1094,PacketResponder <#4> for block <#2> terminating
1095,PacketResponder <#4> for block <#2> terminating
1096,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1097,PacketResponder <#4> for block <#2> terminating
1098,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1099,PacketResponder <#4> for block <#2> terminating
1100,PacketResponder <#4> for block <#2> terminating
1101,Received block <#2> of size <#5> from <#9>
1102,PacketResponder <#4> for block <#2> terminating
1103,PacketResponder <#4> for block <#2> terminating
1104,PacketResponder <#4> for block <#2> terminating
1105,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1106,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1107,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1108,<#15> Served block <#2> to <#6>
1109,<#14> exception while serving <#3> to <#6>
1110,<#14> exception while serving <#3> to <#6>
1111,<#15> Served block <#2> to <#6>
1112,<#15> Served block <#2> to <#6>
1113,<#14> exception while serving <#3> to <#6>
1114,<#15> Served block <#2> to <#6>
1115,<#15> Served block <#2> to <#6>
1116,<#15> Served block <#2> to <#6>
1117,<#15> Served block <#2> to <#6>
1118,<#15> Served block <#2> to <#6>
1119,<#14> exception while serving <#3> to <#6>
1120,<#15> Served block <#2> to <#6>
1121,<#14> exception while serving <#3> to <#6>
1122,<#14> exception while serving <#3> to <#6>
1123,<#15> Served block <#2> to <#6>
1124,<#15> Served block <#2> to <#6>
1125,<#15> Served block <#2> to <#6>
1126,<#14> exception while serving <#3> to <#6>
1127,<#15> Served block <#2> to <#6>
1128,<#15> Served block <#2> to <#6>
1129,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1130,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1131,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1132,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1133,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1134,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1135,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1136,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1137,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1138,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1139,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1140,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1141,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1142,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1143,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1144,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1145,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1146,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1147,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1148,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1149,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1150,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1151,Deleting block <#2> file <#11>
1152,Deleting block <#2> file <#11>
1153,Deleting block <#2> file <#11>
1154,Deleting block <#2> file <#11>
1155,Deleting block <#2> file <#11>
1156,<#15> Served block <#2> to <#6>
1157,Received block <#2> of size <#5> from <#9>
1158,Deleting block <#2> file <#11>
1159,Deleting block <#2> file <#11>
1160,Deleting block <#2> file <#11>
1161,Deleting block <#2> file <#11>
1162,Deleting block <#2> file <#11>
1163,Deleting block <#2> file <#11>
1164,Deleting block <#2> file <#11>
1165,Deleting block <#2> file <#11>
1166,Deleting block <#2> file <#11>
1167,Deleting block <#2> file <#11>
1168,Deleting block <#2> file <#11>
1169,Deleting block <#2> file <#11>
1170,Deleting block <#2> file <#11>
1171,Deleting block <#2> file <#11>
1172,Deleting block <#2> file <#11>
1173,Deleting block <#2> file <#11>
1174,Deleting block <#2> file <#11>
1175,Received block <#2> of size <#5> from <#9>
1176,<#15> Served block <#2> to <#6>
1177,Received block <#2> of size <#5> from <#9>
1178,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1179,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1180,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1181,Receiving block <#2> src: <#7> dest: <#8>
1182,Received block <#2> of size <#5> from <#9>
1183,Receiving block <#2> src: <#7> dest: <#8>
1184,<#1> NameSystem.allocateBlock: <#12> <#3>
1185,<#1> NameSystem.allocateBlock: <#12> <#3>
1186,Receiving block <#2> src: <#7> dest: <#8>
1187,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1188,Receiving block <#2> src: <#7> dest: <#8>
1189,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1190,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1191,Received block <#2> of size <#5> from <#9>
1192,Receiving block <#2> src: <#7> dest: <#8>
1193,PacketResponder <#4> for block <#2> terminating
1194,Receiving block <#2> src: <#7> dest: <#8>
1195,Received block <#2> of size <#5> from <#9>
1196,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1197,PacketResponder <#4> for block <#2> terminating
1198,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1199,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1200,PacketResponder <#4> for block <#2> terminating
1201,Receiving block <#2> src: <#7> dest: <#8>
1202,Receiving block <#2> src: <#7> dest: <#8>
1203,PacketResponder <#4> for block <#2> terminating
1204,PacketResponder <#4> for block <#2> terminating
1205,PacketResponder <#4> for block <#2> terminating
1206,Receiving block <#2> src: <#7> dest: <#8>
1207,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1208,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1209,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1210,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1211,Receiving block <#2> src: <#7> dest: <#8>
1212,PacketResponder <#4> for block <#2> terminating
1213,PacketResponder <#4> for block <#2> terminating
1214,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1215,Receiving block <#2> src: <#7> dest: <#8>
1216,Receiving block <#2> src: <#7> dest: <#8>
1217,Receiving block <#2> src: <#7> dest: <#8>
1218,<#1> NameSystem.allocateBlock: <#12> <#3>
1219,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1220,Received block <#2> of size <#5> from <#9>
1221,PacketResponder <#4> for block <#2> terminating
1222,Receiving block <#2> src: <#7> dest: <#8>
1223,<#1> NameSystem.allocateBlock: <#12> <#3>
1224,Receiving block <#2> src: <#7> dest: <#8>
1225,Received block <#2> of size <#5> from <#9>
1226,Receiving block <#2> src: <#7> dest: <#8>
1227,Receiving block <#2> src: <#7> dest: <#8>
1228,Receiving block <#2> src: <#7> dest: <#8>
1229,Receiving block <#2> src: <#7> dest: <#8>
1230,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1231,PacketResponder <#4> for block <#2> terminating
1232,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1233,<#1> NameSystem.allocateBlock: <#12> <#3>
1234,Received block <#2> of size <#5> from <#9>
1235,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1236,Received block <#2> of size <#5> from <#9>
1237,PacketResponder <#4> for block <#2> terminating
1238,Received block <#2> of size <#5> from <#9>
1239,PacketResponder <#4> for block <#2> terminating
1240,Received block <#2> of size <#5> from <#9>
1241,PacketResponder <#4> for block <#2> terminating
1242,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1243,<#1> NameSystem.allocateBlock: <#12> <#3>
1244,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1245,<#1> NameSystem.allocateBlock: <#12> <#3>
1246,PacketResponder <#4> for block <#2> terminating
1247,Receiving block <#2> src: <#7> dest: <#8>
1248,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1249,Received block <#2> of size <#5> from <#9>
1250,Received block <#2> of size <#5> from <#9>
1251,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1252,PacketResponder <#4> for block <#2> terminating
1253,PacketResponder <#4> for block <#2> terminating
1254,Receiving block <#2> src: <#7> dest: <#8>
1255,Received block <#2> of size <#5> from <#9>
1256,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1257,PacketResponder <#4> for block <#2> terminating
1258,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1259,PacketResponder <#4> for block <#2> terminating
1260,Receiving block <#2> src: <#7> dest: <#8>
1261,PacketResponder <#4> for block <#2> terminating
1262,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1263,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1264,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1265,Deleting block <#2> file <#11>
1266,PacketResponder <#4> for block <#2> terminating
1267,Received block <#2> of size <#5> from <#9>
1268,Receiving block <#2> src: <#7> dest: <#8>
1269,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1270,PacketResponder <#4> for block <#2> terminating
1271,<#1> NameSystem.allocateBlock: <#12> <#3>
1272,Receiving block <#2> src: <#7> dest: <#8>
1273,Received block <#2> of size <#5> from <#9>
1274,PacketResponder <#4> for block <#2> terminating
1275,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1276,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1277,Received block <#2> of size <#5> from <#9>
1278,Received block <#2> of size <#5> from <#9>
1279,PacketResponder <#4> for block <#2> terminating
1280,PacketResponder <#4> for block <#2> terminating
1281,Receiving block <#2> src: <#7> dest: <#8>
1282,Receiving block <#2> src: <#7> dest: <#8>
1283,Received block <#2> of size <#5> from <#9>
1284,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1285,PacketResponder <#4> for block <#2> terminating
1286,PacketResponder <#4> for block <#2> terminating
1287,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1288,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1289,PacketResponder <#4> for block <#2> terminating
1290,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1291,PacketResponder <#4> for block <#2> terminating
1292,PacketResponder <#4> for block <#2> terminating
1293,Received block <#2> of size <#5> from <#9>
1294,<#1> NameSystem.allocateBlock: <#12> <#3>
1295,PacketResponder <#4> for block <#2> terminating
1296,PacketResponder <#4> for block <#2> terminating
1297,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1298,PacketResponder <#4> for block <#2> terminating
1299,Receiving block <#2> src: <#7> dest: <#8>
1300,PacketResponder <#4> for block <#2> terminating
1301,PacketResponder <#4> for block <#2> terminating
1302,Receiving block <#2> src: <#7> dest: <#8>
1303,Receiving block <#2> src: <#7> dest: <#8>
1304,Received block <#2> of size <#5> from <#9>
1305,PacketResponder <#4> for block <#2> terminating
1306,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1307,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1308,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1309,Received block <#2> of size <#5> from <#9>
1310,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1311,PacketResponder <#4> for block <#2> terminating
1312,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1313,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1314,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1315,Received block <#2> of size <#5> from <#9>
1316,PacketResponder <#4> for block <#2> terminating
1317,Receiving block <#2> src: <#7> dest: <#8>
1318,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1319,PacketResponder <#4> for block <#2> terminating
1320,PacketResponder <#4> for block <#2> terminating
1321,Received block <#2> of size <#5> from <#9>
1322,Receiving block <#2> src: <#7> dest: <#8>
1323,Receiving block <#2> src: <#7> dest: <#8>
1324,PacketResponder <#4> for block <#2> terminating
1325,PacketResponder <#4> for block <#2> terminating
1326,Receiving block <#2> src: <#7> dest: <#8>
1327,Receiving block <#2> src: <#7> dest: <#8>
1328,PacketResponder <#4> for block <#2> terminating
1329,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1330,PacketResponder <#4> for block <#2> terminating
1331,Receiving block <#2> src: <#7> dest: <#8>
1332,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1333,PacketResponder <#4> for block <#2> terminating
1334,Receiving block <#2> src: <#7> dest: <#8>
1335,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1336,Receiving block <#2> src: <#7> dest: <#8>
1337,PacketResponder <#4> for block <#2> terminating
1338,Receiving block <#2> src: <#7> dest: <#8>
1339,Received block <#2> of size <#5> from <#9>
1340,PacketResponder <#4> for block <#2> terminating
1341,PacketResponder <#4> for block <#2> terminating
1342,Receiving block <#2> src: <#7> dest: <#8>
1343,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1344,<#1> NameSystem.allocateBlock: <#12> <#3>
1345,PacketResponder <#4> for block <#2> terminating
1346,Receiving block <#2> src: <#7> dest: <#8>
1347,Receiving block <#2> src: <#7> dest: <#8>
1348,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1349,Received block <#2> of size <#5> from <#9>
1350,Received block <#2> of size <#5> from <#9>
1351,Receiving block <#2> src: <#7> dest: <#8>
1352,Received block <#2> of size <#5> from <#9>
1353,PacketResponder <#4> for block <#2> terminating
1354,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1355,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1356,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1357,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1358,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1359,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1360,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1361,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1362,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1363,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1364,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1365,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1366,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1367,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1368,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1369,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1370,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1371,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1372,Verification succeeded for <#3>
1373,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1374,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1375,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1376,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1377,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1378,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1379,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1380,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1381,Deleting block <#2> file <#11>
1382,Receiving block <#2> src: <#7> dest: <#8>
1383,Deleting block <#2> file <#11>
1384,Deleting block <#2> file <#11>
1385,Deleting block <#2> file <#11>
1386,Received block <#2> of size <#5> from <#9>
1387,Deleting block <#2> file <#11>
1388,Deleting block <#2> file <#11>
1389,Deleting block <#2> file <#11>
1390,Deleting block <#2> file <#11>
1391,Deleting block <#2> file <#11>
1392,Received block <#2> of size <#5> from <#9>
1393,Deleting block <#2> file <#11>
1394,Deleting block <#2> file <#11>
1395,Deleting block <#2> file <#11>
1396,Deleting block <#2> file <#11>
1397,Deleting block <#2> file <#11>
1398,Deleting block <#2> file <#11>
1399,Deleting block <#2> file <#11>
1400,Deleting block <#2> file <#11>
1401,Deleting block <#2> file <#11>
1402,Deleting block <#2> file <#11>
1403,Deleting block <#2> file <#11>
1404,Deleting block <#2> file <#11>
1405,Deleting block <#2> file <#11>
1406,Deleting block <#2> file <#11>
1407,Receiving block <#2> src: <#7> dest: <#8>
1408,Deleting block <#2> file <#11>
1409,Deleting block <#2> file <#11>
1410,Deleting block <#2> file <#11>
1411,Deleting block <#2> file <#11>
1412,Deleting block <#2> file <#11>
1413,Deleting block <#2> file <#11>
1414,Deleting block <#2> file <#11>
1415,Deleting block <#2> file <#11>
1416,Receiving block <#2> src: <#7> dest: <#8>
1417,Deleting block <#2> file <#11>
1418,Deleting block <#2> file <#11>
1419,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1420,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1421,Receiving block <#2> src: <#7> dest: <#8>
1422,Received block <#2> of size <#5> from <#9>
1423,PacketResponder <#4> for block <#2> terminating
1424,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1425,Receiving block <#2> src: <#7> dest: <#8>
1426,<#1> NameSystem.allocateBlock: <#12> <#3>
1427,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1428,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1429,Received block <#2> of size <#5> from <#9>
1430,PacketResponder <#4> for block <#2> terminating
1431,Receiving block <#2> src: <#7> dest: <#8>
1432,PacketResponder <#4> for block <#2> terminating
1433,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1434,<#1> NameSystem.allocateBlock: <#12> <#3>
1435,Received block <#2> of size <#5> from <#9>
1436,Receiving block <#2> src: <#7> dest: <#8>
1437,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1438,Received block <#2> src: <#7> dest: <#8> of size <#5>
1439,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1440,Receiving block <#2> src: <#7> dest: <#8>
1441,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1442,Received block <#2> of size <#5> from <#9>
1443,PacketResponder <#4> for block <#2> terminating
1444,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1445,Receiving block <#2> src: <#7> dest: <#8>
1446,Received block <#2> of size <#5> from <#9>
1447,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1448,Received block <#2> of size <#5> from <#9>
1449,PacketResponder <#4> for block <#2> terminating
1450,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1451,Receiving block <#2> src: <#7> dest: <#8>
1452,Receiving block <#2> src: <#7> dest: <#8>
1453,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1454,Received block <#2> of size <#5> from <#9>
1455,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1456,Received block <#2> of size <#5> from <#9>
1457,PacketResponder <#4> for block <#2> terminating
1458,Received block <#2> of size <#5> from <#9>
1459,Receiving block <#2> src: <#7> dest: <#8>
1460,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1461,PacketResponder <#4> for block <#2> terminating
1462,PacketResponder <#4> for block <#2> terminating
1463,Receiving block <#2> src: <#7> dest: <#8>
1464,Receiving block <#2> src: <#7> dest: <#8>
1465,Receiving block <#2> src: <#7> dest: <#8>
1466,PacketResponder <#4> for block <#2> terminating
1467,Received block <#2> of size <#5> from <#9>
1468,Received block <#2> of size <#5> from <#9>
1469,Received block <#2> of size <#5> from <#9>
1470,<#1> NameSystem.allocateBlock: <#12> <#3>
1471,Receiving block <#2> src: <#7> dest: <#8>
1472,Receiving block <#2> src: <#7> dest: <#8>
1473,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1474,Received block <#2> of size <#5> from <#9>
1475,<#1> NameSystem.allocateBlock: <#12> <#3>
1476,Receiving block <#2> src: <#7> dest: <#8>
1477,Received block <#2> of size <#5> from <#9>
1478,Receiving block <#2> src: <#7> dest: <#8>
1479,PacketResponder <#4> for block <#2> terminating
1480,PacketResponder <#4> for block <#2> terminating
1481,Receiving block <#2> src: <#7> dest: <#8>
1482,Received block <#2> of size <#5> from <#9>
1483,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1484,Received block <#2> of size <#5> from <#9>
1485,Received block <#2> of size <#5> from <#9>
1486,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1487,PacketResponder <#4> for block <#2> terminating
1488,PacketResponder <#4> for block <#2> terminating
1489,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1490,PacketResponder <#4> for block <#2> terminating
1491,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1492,PacketResponder <#4> for block <#2> terminating
1493,Received block <#2> of size <#5> from <#9>
1494,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1495,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1496,PacketResponder <#4> for block <#2> terminating
1497,Received block <#2> of size <#5> from <#9>
1498,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1499,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1500,PacketResponder <#4> for block <#2> terminating
1501,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1502,PacketResponder <#4> for block <#2> terminating
1503,Receiving block <#2> src: <#7> dest: <#8>
1504,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1505,PacketResponder <#4> for block <#2> terminating
1506,Received block <#2> of size <#5> from <#9>
1507,Received block <#2> of size <#5> from <#9>
1508,Received block <#2> of size <#5> from <#9>
1509,PacketResponder <#4> for block <#2> terminating
1510,Received block <#2> of size <#5> from <#9>
1511,<#1> NameSystem.allocateBlock: <#12> <#3>
1512,PacketResponder <#4> for block <#2> terminating
1513,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1514,<#1> NameSystem.allocateBlock: <#12> <#3>
1515,Received block <#2> of size <#5> from <#9>
1516,Received block <#2> of size <#5> from <#9>
1517,PacketResponder <#4> for block <#2> terminating
1518,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1519,PacketResponder <#4> for block <#2> terminating
1520,Received block <#2> of size <#5> from <#9>
1521,PacketResponder <#4> for block <#2> terminating
1522,Receiving block <#2> src: <#7> dest: <#8>
1523,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1524,PacketResponder <#4> for block <#2> terminating
1525,Receiving block <#2> src: <#7> dest: <#8>
1526,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1527,Receiving block <#2> src: <#7> dest: <#8>
1528,<#1> NameSystem.allocateBlock: <#12> <#3>
1529,PacketResponder <#4> for block <#2> terminating
1530,Received block <#2> of size <#5> from <#9>
1531,Received block <#2> of size <#5> from <#9>
1532,Received block <#2> of size <#5> from <#9>
1533,<#1> NameSystem.allocateBlock: <#12> <#3>
1534,Received block <#2> of size <#5> from <#9>
1535,Receiving block <#2> src: <#7> dest: <#8>
1536,Received block <#2> of size <#5> from <#9>
1537,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1538,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1539,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1540,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1541,<#1> NameSystem.allocateBlock: <#12> <#3>
1542,<#1> NameSystem.allocateBlock: <#12> <#3>
1543,Receiving block <#2> src: <#7> dest: <#8>
1544,<#1> NameSystem.allocateBlock: <#12> <#3>
1545,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1546,Receiving block <#2> src: <#7> dest: <#8>
1547,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1548,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1549,PacketResponder <#4> for block <#2> terminating
1550,<#1> NameSystem.allocateBlock: <#12> <#3>
1551,PacketResponder <#4> for block <#2> terminating
1552,Received block <#2> of size <#5> from <#9>
1553,<#1> NameSystem.allocateBlock: <#12> <#3>
1554,<#1> NameSystem.addStoredBlock: blockMap updated: <#6> is added to <#3> size <#5>
1555,Receiving block <#2> src: <#7> dest: <#8>
1556,PacketResponder <#4> for block <#2> terminating
1557,PacketResponder <#4> for block <#2> terminating
1558,Receiving block <#2> src: <#7> dest: <#8>
1559,Receiving block <#2> src: <#7> dest: <#8>
1560,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1561,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1562,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
1563,<#1> NameSystem.delete: <#3> is added to invalidSet of <#10>
